item_type,path,size_bytes,apparent_purpose,imported_by,mentioned_in_docs,category,rationale,regenerable,git_tracked,git_ignored
data_file,data/historical_props/raw/2023-09-07_20230918T234500Z_7ea45f55c7bb922c581f809166c0fab3.json,4375,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230921T234500Z_47b49faf45f8a39f9910f004a79ff360.json,4364,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_1db441aef0ee06367729d9f1fc3e57b0.json,4365,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_2c66bee99eec7cca649ecb6b249868fb.json,3983,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_2ff30bbaf02729644dc5dd83dd02ab12.json,4723,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_4609c9aaa9bc0b3a76b75f2f85f6a5f1.json,5062,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_66edacbc3505803f401192da0fb09b49.json,5089,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_c6aa32a2bdcc85e5d8b8ae2e570607e6.json,3981,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_caae83ff4cadf6b1d63bc8a70af76865.json,3988,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_f049d09c797baccf11023b4cb7bc9b0b.json,4698,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T163000Z_f72ef9b6be34818391c726a0cd690f48.json,4382,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T193500Z_4b3ed4ec08352199ff98bdf14b247c88.json,3994,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T195500Z_806b105d4be36f9d8ac4a782cb43c1f1.json,5784,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T195500Z_9541cadef6a637071b8588eb4938a5c8.json,4339,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230924T235000Z_abf76aa8adc82854d703518042be4452.json,4728,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230925T224500Z_1e006c91ca2e69c339ed517495a2f428.json,4343,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20230925T234500Z_8251607b68015d2972e7f4b773149cb2.json,4320,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231001T130000Z_679ec2fdc4a6bc423cdc77759cc226b7.json,3623,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231008T130000Z_fdb93b64c39ea4a4312ffe74788b551b.json,4704,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231015T130000Z_0cd8d5597260f1a2c9692f4c54ffb91f.json,5094,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231112T140000Z_b5b610ddb0ca0f0bc3d51e07ecc4c520.json,5108,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231124T193000Z_32c414934534235b0885860a21180ddc.json,3629,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231203T205500Z_01d2c501c2836b50ef978f04c4673c6f.json,3640,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231215T005500Z_72a6214a3f806871b60e04ee1f977abe.json,4000,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_269d93043744dc23028a0de89fbc3c14.json,3276,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_3c35ab18ec14298b28d7881f50bb503d.json,4329,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_89a76d31332effa87075701f164a8e0a.json,3977,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_abf4a23e7c6b9dd94d13a3070a32a65f.json,3599,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_de64df56de3a6998f152879e68fee61c.json,4351,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T173000Z_e3f50249e8a9b42484ad0922fca4f9f0.json,4371,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231217T203500Z_d2e02edc27163741a907439f1dafd4c2.json,4001,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231225T173000Z_25aea15aa16519945e654a0a5158ccf0.json,5440,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231225T210000Z_361a376a7fe6aa6a72a42331299683dc.json,3995,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231229T004500Z_856010af3973ce10b0dd20f7dfc50fb6.json,3615,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231231T004500Z_e282b9dedc7fbb32af43dcd2c0514ddf.json,5071,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231231T173000Z_04a8a0b984c5853cc74b3f7aa350169d.json,3246,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231231T173000Z_10c45d3ea3c7306b41f67688c09df290.json,4725,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231231T173000Z_1eefaa757efae485b1164d514ef95c72.json,4711,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20231231T173000Z_51a3c6804628bc320376f1281759cd59.json,4708,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_2b2da592b91fb61473aed5b4fe975254.json,3604,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_50c6ec417a0a3cb00945bee203ecccad.json,3611,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_66c7e39643ecae341addae9fff981d0b.json,2555,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_794e49c4f03306ab9c79cb84fcc2b0ac.json,3978,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_d7e8bbb2997c341248c04ec59abb94fb.json,3990,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T173000Z_fb5a05459a7e5616f95e2caa7732c20f.json,417,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2023-09-07_20240107T203000Z_52c6f0c38ee6458d03e5caffe56af385.json,419,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_022add645ca37d612dbb69e8ef02f6b9.json,12405,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_5f14ebd3a8f10d141a7f0c2dcf510368.json,13111,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_60fdc65ee27ab7dbe07dc06ef35afadc.json,10221,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_7a5e353202d40a844491fa5753bc3097.json,11267,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_8c0e75b0a4ea07212e741acf25ad96b6.json,11331,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_92665529cce6b8089e793d1e7d5e4b66.json,10235,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_b5b9d07cdd5c7bd14e943ccd7973e6a2.json,12334,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20240908T163000Z_c483f5c8e0ee5f1f5abdd75870eeeffc.json,12394,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
